Accession,Begin,End,Chromosome,Orientation,Name,Symbol,Gene ID,Gene Type,Transcripts accession,Protein accession,Protein length,Locus tag
NC_049901.1,37288218,37288762,1,minus,arabinogalactan protein 41-like,LOC109009373,109009373,protein-coding,XM_018989835.2,XP_018845380.1,64.0,
NC_049901.1,37310063,37311089,1,plus,protein FAR-RED IMPAIRED RESPONSE 1-like,LOC109009285,109009285,protein-coding,XM_018989725.1,XP_018845270.1,250.0,
NC_049901.1,37330549,37332090,1,minus,transcription factor MYB87-like isoform X1,LOC109009353,109009353,protein-coding,XM_018989806.2,XP_018845351.1,309.0,
NC_049901.1,37382240,37384093,1,minus,zinc finger CCCH domain-containing protein 20-like,LOC109010264,109010264,protein-coding,XM_018991047.2,XP_018846592.1,394.0,
NC_049901.1,37426949,37429774,1,plus,inositol oxygenase 4-like,LOC109010257,109010257,protein-coding,XM_018991035.2,XP_018846580.1,329.0,
NC_049901.1,37455544,37469611,1,plus,uncharacterized protein LOC109010247,LOC109010247,109010247,protein-coding,XM_018991024.2,XP_018846569.1,1437.0,
NC_049901.1,37471473,37475321,1,plus,glutathione hydrolase 3-like,LOC109010233,109010233,protein-coding,XM_018991006.2,XP_018846551.1,625.0,
NC_049901.1,37498615,37504451,1,minus,ATP-dependent 6-phosphofructokinase 3-like isoform X1,LOC109010220,109010220,protein-coding,XM_018990985.2,XP_018846530.1,492.0,
NC_049901.1,37506539,37509297,1,minus,nudix hydrolase 8-like,LOC109010213,109010213,protein-coding,XM_018990973.2,XP_018846518.1,352.0,
NC_049901.1,37517675,37538123,1,plus,uncharacterized gene,LOC109010184,109010184,pseudogene,,,,
NC_049901.1,37522428,37523343,1,plus,uncharacterized protein LOC109010198,LOC109010198,109010198,protein-coding,XM_018990956.2,XP_018846501.1,152.0,
NC_049901.1,37541643,37547315,1,plus,NAC domain-containing protein 75-like isoform X1,LOC109010158,109010158,protein-coding,XM_018990883.2,XP_018846428.1,466.0,
NC_049901.1,37554760,37559306,1,minus,phosphatidylglycerophosphate phosphatase PTPMT1-like,LOC109010191,109010191,protein-coding,XM_018990944.2,XP_018846489.1,283.0,
NC_049901.1,37590601,37592359,1,plus,leucine-rich repeat extensin-like protein 4,LOC109010130,109010130,protein-coding,XM_018990852.2,XP_018846397.1,425.0,
NC_049901.1,37592630,37596180,1,minus,acid phosphatase 1-like,LOC109010148,109010148,protein-coding,XM_018990873.2,XP_018846418.1,261.0,
NC_049901.1,37597623,37600624,1,minus,uncharacterized protein LOC109010139,LOC109010139,109010139,protein-coding,XM_018990861.2,XP_018846406.1,418.0,
NC_049901.1,37616620,37618154,1,plus,pentatricopeptide repeat-containing protein At4g16470-like,LOC109010111,109010111,protein-coding,XM_018990831.2,XP_018846376.1,314.0,
NC_049901.1,37617950,37625345,1,plus,uncharacterized gene,LOC109009268,109009268,pseudogene,,,,
NC_049901.1,37625669,37626130,1,plus,uncharacterized gene,LOC109010120,109010120,pseudogene,,,,
NC_049901.1,37637978,37640722,1,plus,profilin-2,LOC109010102,109010102,protein-coding,XM_018990820.2,XP_018846365.1,133.0,
NC_049901.1,37650386,37652591,1,plus,profilin-1,LOC109010092,109010092,protein-coding,XM_018990811.2,XP_018846356.1,131.0,
NC_049901.1,37664052,37668620,1,minus,"glucan endo-1,3-beta-glucosidase 13 isoform X1",LOC109010083,109010083,protein-coding,XM_018990800.2,XP_018846345.1,501.0,
NC_049901.1,37670606,37674822,1,minus,probable RNA-dependent RNA polymerase 1,LOC109009256,109009256,protein-coding,XM_035695253.1,XP_035551146.1,1012.0,
NC_049901.1,37682346,37689204,1,plus,mitogen-activated protein kinase kinase 6,LOC109018692,109018692,protein-coding,XM_019000840.2,XP_018856385.1,354.0,
NC_049901.1,37690304,37691147,1,plus,uncharacterized protein LOC109018696,LOC109018696,109018696,protein-coding,XM_019000842.2,XP_018856387.1,190.0,
NC_049901.1,37692191,37699933,1,minus,uncharacterized gene,LOC109018695,109018695,pseudogene,,,,
NC_049901.1,37705884,37706375,1,plus,secreted RxLR effector protein 78-like,LOC118348764,118348764,protein-coding,XM_035691207.1,XP_035547100.1,163.0,
NC_049901.1,37709329,37712169,1,minus,40S ribosomal protein S24-1-like,LOC109018697,109018697,protein-coding,XM_019000843.2,XP_018856388.2,186.0,
NC_049901.1,37718765,37732298,1,plus,serine/threonine-protein kinase VPS15,LOC109018693,109018693,protein-coding,XM_019000841.2,XP_018856386.1,1534.0,
NC_049901.1,37740013,37743030,1,plus,probable pectinesterase 53 isoform X1,LOC109018691,109018691,protein-coding,XM_019000838.2,XP_018856383.1,379.0,
NC_049901.1,37758109,37760874,1,minus,protein IQ-DOMAIN 14-like,LOC108987229,108987229,protein-coding,XM_035695319.1,XP_035551212.1,429.0,
NC_049901.1,37810354,37812443,1,minus,protein DETOXIFICATION 52,LOC108987231,108987231,protein-coding,XM_018960114.2,XP_018815659.1,549.0,
NC_049901.1,37841424,37848711,1,plus,hexokinase-1-like,LOC108987230,108987230,protein-coding,XM_018960113.2,XP_018815658.1,498.0,
NC_049901.1,37903193,37906407,1,minus,receptor-like protein kinase 5,LOC108987234,108987234,protein-coding,XM_018960116.2,XP_018815661.1,1008.0,
NC_049901.1,37921854,37931471,1,minus,uncharacterized gene,LOC108987237,108987237,pseudogene,,,,
NC_049901.1,37940472,37942359,1,minus,G-type lectin S-receptor-like serine/threonine-protein kinase At1g11300,LOC108987238,108987238,protein-coding,XM_035691238.1,XP_035547131.1,224.0,
NC_049901.1,37949308,37950027,1,minus,G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290,LOC118343730,118343730,protein-coding,XM_035691242.1,XP_035547135.1,239.0,
NC_049901.1,37960865,37962207,1,minus,"probable 3-hydroxyisobutyrate dehydrogenase-like 1, mitochondrial isoform X1",LOC108987247,108987247,protein-coding,XM_018960130.2,XP_018815675.1,346.0,
NC_049901.1,37972265,37976795,1,minus,mitochondrial import inner membrane translocase subunit TIM17-2-like,LOC108987245,108987245,protein-coding,XM_018960125.2,XP_018815670.1,229.0,
NC_049901.1,37985970,37994047,1,plus,uncharacterized protein LOC108987252,LOC108987252,108987252,protein-coding,XM_018960142.2,XP_018815687.1,519.0,
NC_049901.1,37994544,38000290,1,minus,cytochrome B5-like protein,LOC108987249,108987249,protein-coding,XM_018960134.2,XP_018815679.1,118.0,
NC_049901.1,38015065,38020636,1,plus,tRNA A64-2'-O-ribosylphosphate transferase isoform X1,LOC108987248,108987248,protein-coding,XM_018960131.2,XP_018815676.1,528.0,
NC_049901.1,38022759,38024237,1,plus,protein FAR1-RELATED SEQUENCE 5-like,LOC109016316,109016316,protein-coding,XM_018998744.2,XP_018854289.2,492.0,
NC_049901.1,38034636,38037221,1,minus,histidine-containing phosphotransfer protein 4-like,LOC108987232,108987232,protein-coding,XM_018960115.2,XP_018815660.1,148.0,
NC_049901.1,38040916,38041233,1,plus,E3 ubiquitin-protein ligase RNF181-like,LOC118348773,118348773,protein-coding,XM_035691248.1,XP_035547141.1,105.0,
NC_049901.1,38050820,38051137,1,plus,E3 ubiquitin-protein ligase RNF181-like,LOC118348774,118348774,protein-coding,XM_035691252.1,XP_035547145.1,105.0,
NC_049901.1,38066791,38069190,1,plus,uncharacterized LOC109015264,LOC109015264,109015264,lncRNA,XR_004797716.1,,,
NC_049901.1,38071299,38077456,1,plus,2-oxoglutarate-Fe(II) type oxidoreductase hxnY-like,LOC108987251,108987251,protein-coding,XM_018960141.2,XP_018815686.1,336.0,
NC_049901.1,38078205,38083683,1,minus,NADP-dependent malic enzyme-like,LOC108987244,108987244,protein-coding,XM_018960124.2,XP_018815669.1,588.0,
NC_049901.1,38100522,38101275,1,minus,uncharacterized gene,LOC108987243,108987243,pseudogene,,,,
NC_049901.1,38113153,38137614,1,minus,probable RNA-dependent RNA polymerase 5,LOC108987250,108987250,protein-coding,XM_018960139.2,XP_018815684.1,992.0,
NC_049901.1,38146977,38158223,1,minus,golgin candidate 1-like isoform X1,LOC108987246,108987246,protein-coding,XM_018960127.2,XP_018815672.1,705.0,
NC_049901.1,38161905,38162518,1,minus,uncharacterized gene,LOC118348778,118348778,pseudogene,,,,
NC_049901.1,38174827,38175952,1,minus,uncharacterized protein LOC108982393,LOC108982393,108982393,protein-coding,XM_018953760.2,XP_018809305.1,215.0,
NC_049901.1,38210667,38212225,1,plus,lachrymatory-factor synthase-like,LOC109000156,109000156,protein-coding,XM_018976985.2,XP_018832530.2,167.0,
NC_049901.1,38230455,38231888,1,plus,lachrymatory-factor synthase-like,LOC118343813,118343813,protein-coding,XM_035682641.1,XP_035538534.1,167.0,
NC_049901.1,38246006,38249555,1,plus,protein phosphatase 1 regulatory inhibitor subunit PPP1R7 homolog,LOC108986592,108986592,protein-coding,XM_018959259.1,XP_018814804.1,338.0,
NC_049901.1,38250789,38253678,1,minus,SNW/SKI-interacting protein A-like,LOC108986594,108986594,protein-coding,XM_018959268.2,XP_018814813.1,604.0,
NC_049901.1,38255872,38264660,1,plus,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A isoform X1,LOC108986604,108986604,protein-coding,XM_018959280.2,XP_018814825.1,778.0,
NC_049901.1,38270957,38272005,1,minus,uncharacterized protein LOC108986382,LOC108986382,108986382,protein-coding,XM_035691257.1,XP_035547150.1,178.0,
NC_049901.1,38275232,38284453,1,minus,protein unc-13 homolog,LOC108986611,108986611,protein-coding,XM_018959292.2,XP_018814837.1,978.0,
NC_049901.1,38327360,38328137,1,plus,uncharacterized gene,LOC118348780,118348780,pseudogene,,,,
NC_049901.1,38336523,38337089,1,minus,uncharacterized LOC108987515,LOC108987515,108987515,lncRNA,XR_004797970.1,,,
NC_049901.1,38348417,38349733,1,minus,dehydration-responsive element-binding protein 3-like,LOC108986620,108986620,protein-coding,XM_018959300.2,XP_018814845.1,257.0,
NC_049901.1,38396136,38396929,1,plus,LOW QUALITY PROTEIN: uncharacterized protein LOC108986628,LOC108986628,108986628,protein-coding,XM_018959312.2,XP_018814857.1,79.0,
NC_049901.1,38396907,38399325,1,minus,uncharacterized protein LOC108986392,LOC108986392,108986392,protein-coding,XM_018959008.1,XP_018814553.1,502.0,
NC_049901.1,38414039,38417686,1,plus,"CRS2-associated factor 1, chloroplastic",LOC108986637,108986637,protein-coding,XM_018959322.2,XP_018814867.1,762.0,
NC_049901.1,38417746,38421062,1,minus,sugar transport protein 14-like,LOC108986644,108986644,protein-coding,XM_018959332.2,XP_018814877.1,516.0,
NC_049901.1,38433324,38437451,1,plus,ninja-family protein mc410,LOC108986652,108986652,protein-coding,XM_018959347.2,XP_018814892.1,491.0,
NC_049901.1,38441429,38442984,1,plus,E3 ubiquitin-protein ligase ATL42-like,LOC108986662,108986662,protein-coding,XM_018959366.2,XP_018814911.1,424.0,
NC_049901.1,38446247,38454619,1,minus,protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein,LOC108986673,108986673,protein-coding,XM_018959374.2,XP_018814919.1,1076.0,
NC_049901.1,38486591,38487121,1,minus,uncharacterized protein LOC108986402,LOC108986402,108986402,protein-coding,XM_018959020.1,XP_018814565.1,176.0,
NC_049901.1,38490542,38491039,1,plus,uncharacterized protein LOC108986412,LOC108986412,108986412,protein-coding,XM_018959028.1,XP_018814573.1,165.0,
NC_049901.1,38493051,38499014,1,plus,"probable lactoylglutathione lyase, chloroplastic isoform X1",LOC108986682,108986682,protein-coding,XM_018959383.2,XP_018814928.1,359.0,
NC_049901.1,38500221,38506100,1,plus,probable RNA methyltransferase At5g51130 isoform X1,LOC108986689,108986689,protein-coding,XM_018959395.2,XP_018814940.1,294.0,
NC_049901.1,38520217,38523063,1,minus,aldehyde oxidase GLOX1-like,LOC108986703,108986703,protein-coding,XM_035695155.1,XP_035551048.1,604.0,
NC_049901.1,38526505,38528553,1,minus,protein SPEAR1-like,LOC108986711,108986711,protein-coding,XM_018959422.2,XP_018814967.1,197.0,
NC_049901.1,38545394,38546150,1,plus,"polyprotein of EF-Ts, chloroplastic-like",LOC108986420,108986420,protein-coding,XM_018959034.1,XP_018814579.1,125.0,
NC_049901.1,38547723,38551533,1,minus,rRNA N6-adenosine-methyltransferase METTL5 isoform X1,LOC108986720,108986720,protein-coding,XM_018959432.2,XP_018814977.1,222.0,
NC_049901.1,38552102,38562481,1,minus,DNA-directed RNA polymerases II and IV subunit 5A-like,LOC108986744,108986744,protein-coding,XM_018959471.2,XP_018815016.1,206.0,
NC_049901.1,38570187,38573901,1,minus,auxin-responsive protein IAA27-like,LOC108986756,108986756,protein-coding,XM_018959499.2,XP_018815044.1,324.0,
NC_049901.1,38602447,38603106,1,minus,uncharacterized protein LOC108986437,LOC108986437,108986437,protein-coding,XM_018959051.2,XP_018814596.2,219.0,
NC_049901.1,38624042,38627251,1,plus,uncharacterized protein LOC108986445,LOC108986445,108986445,protein-coding,XM_018959066.2,XP_018814611.2,509.0,
NC_049901.1,38644938,38648567,1,plus,transcription factor bHLH68-like,LOC108986766,108986766,protein-coding,XM_018959509.2,XP_018815054.1,345.0,
NC_049901.1,38660273,38660785,1,minus,uncharacterized protein LOC108986452,LOC108986452,108986452,protein-coding,XM_018959076.1,XP_018814621.1,170.0,
NC_049901.1,38667026,38669808,1,plus,bark storage protein A-like,LOC108986564,108986564,protein-coding,XM_018959217.2,XP_018814762.1,350.0,
NC_049901.1,38673606,38682117,1,plus,putative E3 ubiquitin-protein ligase LIN-1,LOC108986461,108986461,protein-coding,XM_035691298.1,XP_035547191.1,1340.0,
NC_049901.1,38685644,38688555,1,plus,protein NRT1/ PTR FAMILY 1.2-like,LOC108986469,108986469,protein-coding,XM_018959096.1,XP_018814641.1,587.0,
NC_049901.1,38727811,38730340,1,minus,"uncharacterized LOC108986781, transcript variant X2",LOC108986781,108986781,lncRNA,XR_001995419.2,,,
NC_049901.1,38731863,38735331,1,plus,probable pectinesterase/pectinesterase inhibitor 51,LOC108986775,108986775,protein-coding,XM_018959522.2,XP_018815067.1,537.0,
NC_049901.1,38736735,38737512,1,plus,uncharacterized gene,LOC108986486,108986486,pseudogene,,,,
NC_049901.1,38748917,38752132,1,plus,rac-like GTP-binding protein ARAC7,LOC108986802,108986802,protein-coding,XM_018959564.2,XP_018815109.1,212.0,
NC_049901.1,38760855,38768763,1,plus,cyclin-dependent kinase F-1,LOC108986820,108986820,protein-coding,XM_018959584.2,XP_018815129.1,477.0,
NC_049901.1,38775612,38788579,1,minus,probable plastidic glucose transporter 2 isoform X1,LOC108986810,108986810,protein-coding,XM_018959576.2,XP_018815121.1,489.0,
NC_049901.1,38791669,38793657,1,plus,uncharacterized gene,LOC108986494,108986494,pseudogene,,,,
NC_049901.1,38834481,38840137,1,plus,transcription initiation factor TFIID subunit 15-like,LOC108986828,108986828,protein-coding,XM_018959595.2,XP_018815140.1,374.0,
NC_049901.1,38868989,38876795,1,plus,protein tesmin/TSO1-like CXC 5 isoform X1,LOC108986834,108986834,protein-coding,XM_018959606.2,XP_018815151.1,613.0,
NC_049901.1,38883546,38893243,1,minus,peroxisomal fatty acid beta-oxidation multifunctional protein AIM1,LOC108986842,108986842,protein-coding,XM_018959616.2,XP_018815161.1,754.0,
NC_049901.1,38907378,38911456,1,plus,uncharacterized protein LOC108979362,LOC108979362,108979362,protein-coding,XM_035687332.1,XP_035543225.1,95.0,
NC_049901.1,38937161,38943220,1,plus,"proteinaceous RNase P 1, chloroplastic/mitochondrial-like",LOC108979376,108979376,protein-coding,XM_018950050.2,XP_018805595.1,856.0,
NC_049901.1,38944872,38947325,1,plus,probable protein ABIL5,LOC108979378,108979378,protein-coding,XM_018950052.2,XP_018805597.1,254.0,
NC_049901.1,38947554,38950388,1,minus,rho guanine nucleotide exchange factor 8-like,LOC108979377,108979377,protein-coding,XM_018950051.2,XP_018805596.1,553.0,
NC_049901.1,38952635,38966191,1,minus,transcription factor MYB3R-1-like isoform X1,LOC108979389,108979389,protein-coding,XM_018950068.2,XP_018805613.1,1006.0,
NC_049901.1,38982963,38988026,1,plus,uncharacterized protein LOC108979359 isoform X2,LOC108979359,108979359,protein-coding,XM_018950027.2,XP_018805572.1,970.0,
NC_049901.1,38989764,38990485,1,minus,"dynein light chain LC6, flagellar outer arm-like",LOC108979360,108979360,protein-coding,XM_018950028.2,XP_018805573.1,138.0,
NC_049901.1,38991219,38999240,1,minus,protein CONTINUOUS VASCULAR RING 1-like,LOC108979380,108979380,protein-coding,XM_018950054.2,XP_018805599.1,269.0,
NC_049901.1,39006105,39006205,1,plus,small nucleolar RNA Z43,LOC118344317,118344317,snoRNA,XR_004798092.1,,,
NC_049901.1,39006607,39006689,1,plus,small nucleolar RNA U83,LOC118344332,118344332,snoRNA,XR_004798106.1,,,
NC_049901.1,39006781,39006868,1,plus,small nucleolar RNA snR60/Z15/Z230/Z193/J17,LOC118344468,118344468,snoRNA,XR_004798254.1,,,
NC_049901.1,39007422,39007504,1,plus,small nucleolar RNA Z43,LOC118344316,118344316,snoRNA,XR_004798091.1,,,
NC_049901.1,39008883,39010963,1,plus,uncharacterized protein LOC108979387,LOC108979387,108979387,protein-coding,XM_018950065.2,XP_018805610.1,309.0,
NC_049901.1,39011369,39014903,1,minus,chloroplast processing peptidase-like,LOC108979386,108979386,protein-coding,XM_018950062.2,XP_018805607.1,327.0,
NC_049901.1,39017790,39023201,1,minus,pentatricopeptide repeat-containing protein At5g25630-like,LOC108979375,108979375,protein-coding,XM_018950049.2,XP_018805594.1,621.0,
NC_049901.1,39032495,39035451,1,plus,uncharacterized gene,LOC108979370,108979370,pseudogene,,,,
NC_049901.1,39040064,39050769,1,plus,subtilisin-like protease SBT6.1 isoform X1,LOC108979365,108979365,protein-coding,XM_018950034.2,XP_018805579.1,1055.0,
NC_049901.1,39050648,39055177,1,minus,ras-related protein Rab7-like,LOC108979369,108979369,protein-coding,XM_018950041.2,XP_018805586.1,206.0,
NC_049901.1,39059444,39064202,1,minus,proline-rich receptor-like protein kinase PERK1 isoform X2,LOC108979367,108979367,protein-coding,XM_018950038.2,XP_018805583.1,690.0,
NC_049901.1,39069343,39076161,1,minus,"probable chlorophyll(ide) b reductase NYC1, chloroplastic isoform X1",LOC108979368,108979368,protein-coding,XM_035683436.1,XP_035539329.1,488.0,
NC_049901.1,39078776,39082420,1,plus,cinnamoyl-CoA reductase 2,LOC108979372,108979372,protein-coding,XM_018950044.2,XP_018805589.1,329.0,
NC_049901.1,39083322,39087233,1,plus,ESX-1 secretion system protein EccA1-like,LOC108979371,108979371,protein-coding,XM_018950042.2,XP_018805587.1,479.0,
NC_049901.1,39088397,39089468,1,minus,60S ribosomal protein L37-1-like,LOC108979374,108979374,protein-coding,XM_018950048.2,XP_018805593.1,95.0,
NC_049901.1,39098468,39099596,1,plus,transcription repressor OFP8-like,LOC108979373,108979373,protein-coding,XM_018950047.2,XP_018805592.1,302.0,
NC_049901.1,39123573,39126847,1,minus,indole-3-pyruvate monooxygenase YUCCA2-like,LOC108979363,108979363,protein-coding,XM_018950033.2,XP_018805578.1,425.0,
NC_049901.1,39174389,39175704,1,minus,heat stress transcription factor C-1-like,LOC108979361,108979361,protein-coding,XM_018950030.2,XP_018805575.2,336.0,
