Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_049901.1	10694076	10694645	1	plus	uncharacterized protein LOC108996125	LOC108996125	108996125	protein-coding	XM_018971893.1	XP_018827438.1	189	
NC_049901.1	10694739	10698455	1	plus	uncharacterized protein LOC118348292	LOC118348292	118348292	protein-coding	XM_035689677.1	XP_035545570.1	228	
NC_049901.1	10698552	10699499	1	minus	cysteine-rich and transmembrane domain-containing protein PCC1-like	LOC108996413	108996413	protein-coding	XM_018972304.2	XP_018827849.1	55	
NC_049901.1	10700095	10702066	1	minus	twinkle homolog protein, chloroplastic/mitochondrial-like	LOC118347889	118347889	protein-coding	XM_035687954.1	XP_035543847.1	107	
NC_049901.1	10706180	10707212	1	plus	uncharacterized protein LOC108996126	LOC108996126	108996126	protein-coding	XM_018971894.1	XP_018827439.1	311	
NC_049901.1	10707691	10709178	1	plus	uncharacterized protein LOC118348294	LOC118348294	118348294	protein-coding	XM_035689690.1	XP_035545583.1	432	
NC_049901.1	10715009	10715578	1	plus	uncharacterized protein LOC118348295	LOC118348295	118348295	protein-coding	XM_035689696.1	XP_035545589.1	189	
NC_049901.1	10719025	10720460	1	minus	uncharacterized LOC118343981	LOC118343981	118343981	lncRNA	XR_004797800.1			
NC_049901.1	10721028	10755178	1	minus	twinkle homolog protein, chloroplastic/mitochondrial isoform X1	LOC108996330	108996330	protein-coding	XM_018972168.2	XP_018827713.1	750	
NC_049901.1	10771112	10774672	1	plus	UDP-glycosyltransferase 82A1 isoform X1	LOC108996088	108996088	protein-coding	XM_018971853.2	XP_018827398.1	458	
NC_049901.1	10789901	10795190	1	plus	OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 11	LOC108996421	108996421	protein-coding	XM_018972312.2	XP_018827857.1	226	
NC_049901.1	10796098	10802864	1	plus	zinc finger protein ZPR1-like	LOC108996350	108996350	protein-coding	XM_018972205.2	XP_018827750.2	508	
NC_049901.1	10804063	10813501	1	minus	acetyl-coenzyme A synthetase, chloroplastic/glyoxysomal isoform X1	LOC108996314	108996314	protein-coding	XM_018972145.2	XP_018827690.2	791	
NC_049901.1	10816207	10816336	1	minus	small nucleolar RNA snoR80	LOC118344343	118344343	snoRNA	XR_004798115.1			
NC_049901.1	10821841	10830745	1	minus	F-box protein At3g07870-like	LOC108996086	108996086	protein-coding	XM_018971848.2	XP_018827393.1	430	
NC_049901.1	10832229	10846756	1	minus	protein PSK SIMULATOR 1-like	LOC108996317	108996317	protein-coding	XM_018972152.2	XP_018827697.2	630	
NC_049901.1	10863656	10869626	1	plus	probable magnesium transporter NIPA6 isoform X1	LOC108996402	108996402	protein-coding	XM_018972287.2	XP_018827832.1	345	
NC_049901.1	10871679	10874863	1	plus	ammonium transporter 3 member 1-like	LOC108996277	108996277	protein-coding	XM_018972071.2	XP_018827616.1	490	
NC_049901.1	10878091	10889579	1	plus	probable LRR receptor-like serine/threonine-protein kinase At5g63710 isoform X1	LOC108996276	108996276	protein-coding	XM_018972063.2	XP_018827608.1	689	
NC_049901.1	10890809	10895596	1	plus	uncharacterized protein At1g10890-like	LOC108996396	108996396	protein-coding	XM_018972279.2	XP_018827824.2	280	
NC_049901.1	10897699	10898822	1	minus	geranylgeranyl pyrophosphate synthase, chloroplastic-like	LOC108996103	108996103	protein-coding	XM_018971878.2	XP_018827423.2	320	
NC_049901.1	10906623	10907980	1	minus	geranylgeranyl pyrophosphate synthase, chloroplastic-like	LOC108996098	108996098	protein-coding	XM_035695808.1	XP_035551701.1	320	
NC_049901.1	10913532	10917057	1	plus	trafficking protein particle complex subunit 2-like	LOC108996071	108996071	protein-coding	XM_018971831.2	XP_018827376.1	135	
NC_049901.1	10917172	10920647	1	minus	uncharacterized protein LOC108996069	LOC108996069	108996069	protein-coding	XM_035695774.1	XP_035551667.1	831	
NC_049901.1	10923502	10926210	1	minus	uncharacterized LOC108996283	LOC108996283	108996283	lncRNA	XR_001996984.2			
NC_049901.1	10927510	10936647	1	minus	CBS domain-containing protein CBSCBSPB3-like	LOC108996282	108996282	protein-coding	XM_018972081.2	XP_018827626.1	539	
NC_049901.1	10943267	10949678	1	plus	uncharacterized gene	LOC109018078	109018078	pseudogene				
NC_049901.1	10950799	10950870	1	plus	tRNA-Gln	TRNAQ-UUG	108996425	tRNA				
NC_049901.1	10951615	10963242	1	minus	fatty acid amide hydrolase-like isoform X1	LOC109018077	109018077	protein-coding	XM_035682609.1	XP_035538502.1	613	
NC_049901.1	10967675	10975036	1	minus	alternative NAD(P)H-ubiquinone oxidoreductase C1, chloroplastic/mitochondrial	LOC108996371	108996371	protein-coding	XM_018972240.2	XP_018827785.1	540	
NC_049901.1	10978935	10982939	1	minus	serine carboxypeptidase-like 45	LOC108996342	108996342	protein-coding	XM_018972189.2	XP_018827734.2	484	
NC_049901.1	10986147	10987274	1	minus	serine carboxypeptidase-like 45	LOC108996129	108996129	protein-coding	XM_018971897.2	XP_018827442.1	245	
NC_049901.1	10987754	10991382	1	minus	serine carboxypeptidase-like 45 isoform X1	LOC108996341	108996341	protein-coding	XM_018972187.2	XP_018827732.2	515	
NC_049901.1	10995184	11005451	1	plus	uncharacterized gene	LOC108996130	108996130	pseudogene				
NC_049901.1	11002238	11019242	1	minus	protein disulfide-isomerase-like isoform X1	LOC108996306	108996306	protein-coding	XM_018972124.2	XP_018827669.1	491	
NC_049901.1	11006769	11009929	1	plus	uncharacterized LOC108996309	LOC108996309	108996309	lncRNA	XR_001996992.2			
NC_049901.1	11010732	11012030	1	plus	protein DOG1-like 3	LOC108996308	108996308	protein-coding	XM_018972133.2	XP_018827678.1	289	
NC_049901.1	11025095	11028051	1	plus	15-cis-zeta-carotene isomerase, chloroplastic	LOC108996307	108996307	protein-coding	XM_018972132.2	XP_018827677.1	392	
NC_049901.1	11030045	11037064	1	plus	uncharacterized protein LOC108996339	LOC108996339	108996339	protein-coding	XM_018972185.2	XP_018827730.1	361	
NC_049901.1	11038332	11044682	1	minus	uncharacterized protein LOC108996383	LOC108996383	108996383	protein-coding	XM_018972253.2	XP_018827798.1	306	
NC_049901.1	11046063	11052115	1	plus	aldehyde dehydrogenase family 3 member H1-like	LOC108996365	108996365	protein-coding	XM_018972231.2	XP_018827776.1	546	
NC_049901.1	11052688	11055595	1	plus	aspartic proteinase Asp1-like	LOC108996215	108996215	protein-coding	XM_018971985.2	XP_018827530.1	431	
NC_049901.1	11062231	11064246	1	minus	NAC domain-containing protein 2-like	LOC108996217	108996217	protein-coding	XM_018971987.2	XP_018827532.1	289	
NC_049901.1	11075415	11089408	1	plus	beta-galactosidase 6-like	LOC108996213	108996213	protein-coding	XM_035689709.1	XP_035545602.1	709	
NC_049901.1	11097576	11121580	1	plus	beta-galactosidase 10	LOC108996212	108996212	protein-coding	XM_018971981.2	XP_018827526.1	867	
NC_049901.1	11122004	11127842	1	plus	uncharacterized protein LOC108996216	LOC108996216	108996216	protein-coding	XM_018971986.2	XP_018827531.1	337	
NC_049901.1	11128167	11134747	1	plus	probable glucan 1,3-alpha-glucosidase isoform X1	LOC108996300	108996300	protein-coding	XM_018972117.2	XP_018827662.1	926	
NC_049901.1	11140548	11143294	1	plus	amino acid permease 4-like	LOC108996097	108996097	protein-coding	XM_018971870.2	XP_018827415.1	486	
NC_049901.1	11145580	11160722	1	minus	auxilin-related protein 2-like isoform X2	LOC108996278	108996278	protein-coding	XM_018972072.2	XP_018827617.1	965	
NC_049901.1	11167866	11178994	1	minus	ultraviolet-B receptor UVR8	LOC108996338	108996338	protein-coding	XM_018972184.2	XP_018827729.1	436	
NC_049901.1	11193604	11198560	1	plus	lipase-like PAD4	LOC108996335	108996335	protein-coding	XM_018972181.2	XP_018827726.1	624	
NC_049901.1	11198476	11202632	1	minus	amino-acid permease BAT1 homolog	LOC108996336	108996336	protein-coding	XM_018972182.2	XP_018827727.2	546	
NC_049901.1	11215482	11219668	1	minus	uncharacterized LOC108996405	LOC108996405	108996405	lncRNA	XR_004797956.1			
NC_049901.1	11226127	11235146	1	plus	vacuolar protein sorting-associated protein 20 homolog 2	LOC108996374	108996374	protein-coding	XM_018972243.2	XP_018827788.1	222	
NC_049901.1	11235662	11239234	1	minus	farnesylcysteine lyase	LOC108996352	108996352	protein-coding	XM_018972209.2	XP_018827754.2	535	
NC_049901.1	11239988	11244480	1	minus	F-box protein At5g39450 isoform X1	LOC108996279	108996279	protein-coding	XM_018972075.2	XP_018827620.1	628	
NC_049901.1	11258523	11262404	1	plus	calcium/calmodulin-regulated receptor-like kinase 2	LOC108996296	108996296	protein-coding	XM_018972110.2	XP_018827655.1	723	
NC_049901.1	11266354	11270595	1	minus	pentatricopeptide repeat-containing protein At2g13420, mitochondrial-like	LOC108996297	108996297	protein-coding	XM_018972111.2	XP_018827656.1	507	
NC_049901.1	11276707	11277349	1	minus	uncharacterized protein LOC108996132	LOC108996132	108996132	protein-coding	XM_035689713.1	XP_035545606.1	176	
NC_049901.1	11278187	11304770	1	minus	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	LOC108996312	108996312	protein-coding	XM_018972138.2	XP_018827683.1	725	
NC_049901.1	11310411	11312145	1	plus	uncharacterized gene	LOC108996184	108996184	pseudogene				
NC_049901.1	11312533	11313935	1	plus	putative methyltransferase DDB_G0268948	LOC108996094	108996094	protein-coding	XM_018971868.2	XP_018827413.1	260	
NC_049901.1	11317769	11318593	1	plus	GATA transcription factor 4-like	LOC108996218	108996218	protein-coding	XM_035689716.1	XP_035545609.1	274	
NC_049901.1	11325659	11329475	1	minus	uncharacterized LOC118347900	LOC118347900	118347900	lncRNA	XR_004801054.1			
NC_049901.1	11345326	11347121	1	minus	uncharacterized protein LOC108996133	LOC108996133	108996133	protein-coding	XM_018971899.1	XP_018827444.1	458	
NC_049901.1	11353673	11372796	1	minus	DNA polymerase delta catalytic subunit isoform X1	LOC108996361	108996361	protein-coding	XM_018972221.2	XP_018827766.1	1087	
NC_049901.1	11388185	11391993	1	plus	protein NDL1-like	LOC109014335	109014335	protein-coding	XM_035682824.1	XP_035538717.1	106	
NC_049901.1	11395033	11406142	1	minus	E3 ubiquitin-protein ligase RGLG3-like	LOC108996333	108996333	protein-coding	XM_018972177.2	XP_018827722.1	414	
NC_049901.1	11411984	11415118	1	plus	gibberellin 20 oxidase 2-like	LOC108996074	108996074	protein-coding	XM_018971835.2	XP_018827380.1	382	
NC_049901.1	11430118	11431216	1	minus	nuclear transcription factor Y subunit B-1	LOC108996185	108996185	protein-coding	XM_018971953.2	XP_018827498.1	212	
NC_049901.1	11431714	11439670	1	minus	probable methyltransferase PMT26	LOC108996285	108996285	protein-coding	XM_018972083.2	XP_018827628.1	828	
NC_049901.1	11443403	11446110	1	plus	uncharacterized gene	LOC108996134	108996134	pseudogene				
NC_049901.1	11485597	11486687	1	plus	glutathione S-transferase T2-like	LOC108996135	108996135	protein-coding	XM_018971900.1	XP_018827445.1	284	
NC_049901.1	11518367	11523620	1	minus	uncharacterized gene	LOC108996238	108996238	pseudogene				
NC_049901.1	11527914	11529783	1	minus	uncharacterized protein LOC108996412	LOC108996412	108996412	protein-coding	XM_018972302.2	XP_018827847.1	299	
NC_049901.1	11535661	11537861	1	minus	pentatricopeptide repeat-containing protein At2g13600-like	LOC108996411	108996411	protein-coding	XM_018972301.2	XP_018827846.1	578	
NC_049901.1	11538772	11541484	1	plus	pentatricopeptide repeat-containing protein At2g13600	LOC108996304	108996304	protein-coding	XM_018972122.2	XP_018827667.1	704	
NC_049901.1	11542363	11544775	1	minus	ABC transporter G family member 5-like	LOC108996305	108996305	protein-coding	XM_018972123.2	XP_018827668.1	648	
NC_049901.1	11552033	11562413	1	plus	histone deacetylase 14 isoform X1	LOC108996362	108996362	protein-coding	XM_018972223.1	XP_018827768.1	451	
NC_049901.1	11572142	11573150	1	plus	NAC domain-containing protein 104-like isoform X1	LOC108996203	108996203	protein-coding	XM_018971974.2	XP_018827519.1	199	
NC_049901.1	11581343	11585069	1	plus	2-oxoisovalerate dehydrogenase subunit alpha 2, mitochondrial-like	LOC108996257	108996257	protein-coding	XM_018972030.2	XP_018827575.1	479	
NC_049901.1	11586974	11602835	1	minus	SAL1 phosphatase-like isoform X2	LOC108996258	108996258	protein-coding	XM_018972031.2	XP_018827576.1	471	
NC_049901.1	11604191	11609444	1	minus	nuclear intron maturase 4, mitochondrial	LOC108996256	108996256	protein-coding	XM_018972023.2	XP_018827568.1	807	
NC_049901.1	11622218	11624196	1	plus	U-box domain-containing protein 26-like	LOC108996082	108996082	protein-coding	XM_018971845.2	XP_018827390.1	407	
NC_049901.1	11627003	11640244	1	minus	ras-related protein RABC1 isoform X1	LOC108996407	108996407	protein-coding	XM_018972294.2	XP_018827839.1	209	
NC_049901.1	11636773	11636884	1	minus	uncharacterized gene	LOC118344367	118344367	pseudogene				
NC_049901.1	11641986	11644604	1	minus	UPF0481 protein At3g47200-like	LOC108996409	108996409	protein-coding	XM_018972300.2	XP_018827845.1	438	
NC_049901.1	11646063	11647067	1	minus	uncharacterized protein LOC108996395	LOC108996395	108996395	protein-coding	XM_018972278.2	XP_018827823.1	334	
NC_049901.1	11659324	11662866	1	plus	protein FAR1-RELATED SEQUENCE 5-like	LOC108996136	108996136	protein-coding	XM_018971901.2	XP_018827446.2	789	
NC_049901.1	11669860	11670852	1	minus	uncharacterized protein LOC108996137	LOC108996137	108996137	protein-coding	XM_018971902.1	XP_018827447.1	330	
NC_049901.1	11691161	11694639	1	plus	uncharacterized LOC108996084	LOC108996084	108996084	lncRNA	XR_001996953.2			
NC_049901.1	11705914	11706912	1	minus	uncharacterized protein LOC108996141	LOC108996141	108996141	protein-coding	XM_018971905.1	XP_018827450.1	332	
NC_049901.1	11708962	11713612	1	plus	probable polygalacturonase	LOC108996354	108996354	protein-coding	XM_018972211.2	XP_018827756.1	483	
NC_049901.1	11714053	11715171	1	minus	photosystem I reaction center subunit N, chloroplastic-like	LOC108996355	108996355	protein-coding	XM_018972212.2	XP_018827757.1	175	
NC_049901.1	11758630	11760868	1	minus	probable gamma-secretase subunit PEN-2	LOC108996096	108996096	protein-coding	XM_018971869.2	XP_018827414.1	149	
NC_049901.1	11767884	11771585	1	minus	GDP-mannose transporter GONST1-like	LOC108996142	108996142	protein-coding	XM_018971907.2	XP_018827452.1	171	
NC_049901.1	11777358	11778314	1	plus	protein FAR1-RELATED SEQUENCE 5-like	LOC118348302	118348302	protein-coding	XM_035689760.1	XP_035545653.1	318	
NC_049901.1	11778339	11788129	1	plus	uncharacterized mitochondrial protein AtMg00810-like	LOC118348303	118348303	protein-coding	XM_035689764.1	XP_035545657.1	248	
NC_049901.1	11831780	11834301	1	minus	probable gamma-secretase subunit PEN-2	LOC108996287	108996287	protein-coding	XM_018972094.2	XP_018827639.1	170	
NC_049901.1	11834941	11844876	1	minus	GDP-mannose transporter GONST1 isoform X1	LOC108996286	108996286	protein-coding	XM_018972087.2	XP_018827632.1	353	
NC_049901.1	11847417	11850111	1	minus	protein FAR1-RELATED SEQUENCE 5-like	LOC108996145	108996145	protein-coding	XM_018971910.1	XP_018827455.1	656	
NC_049901.1	11854203	11857896	1	minus	5' exonuclease Apollo isoform X1	LOC108996087	108996087	protein-coding	XM_018971849.2	XP_018827394.1	547	
NC_049901.1	11860956	11867478	1	minus	mitogen-activated protein kinase kinase kinase 3-like	LOC108996281	108996281	protein-coding	XM_018972080.2	XP_018827625.1	641	
NC_049901.1	11879354	11898279	1	plus	callose synthase 5	LOC108996360	108996360	protein-coding	XM_035695447.1	XP_035551340.1	1915	
NC_049901.1	11906048	11909482	1	minus	BTB/POZ domain-containing protein At2g13690-like	LOC108996222	108996222	protein-coding	XM_018971993.2	XP_018827538.1	540	
NC_049901.1	11909883	11914758	1	minus	NAC domain-containing protein 82-like isoform X1	LOC108996223	108996223	protein-coding	XM_018971994.2	XP_018827539.1	334	
NC_049901.1	11916164	11943188	1	minus	phosphatidylinositol 4-kinase beta 1-like isoform X3	LOC108996221	108996221	protein-coding	XM_018971992.2	XP_018827537.1	903	
NC_049901.1	11949774	11952782	1	plus	probable indole-3-pyruvate monooxygenase YUCCA10	LOC108996197	108996197	protein-coding	XM_018971967.2	XP_018827512.1	381	
NC_049901.1	11952966	11953781	1	minus	uncharacterized gene	LOC108996146	108996146	pseudogene				
NC_049901.1	11967340	11976081	1	plus	O-fucosyltransferase 38 isoform X1	LOC108996359	108996359	protein-coding	XM_018972219.2	XP_018827764.1	503	
NC_049901.1	11977805	11992257	1	plus	probable inactive ATP-dependent zinc metalloprotease FTSHI 4, chloroplastic	LOC108996326	108996326	protein-coding	XM_018972159.2	XP_018827704.1	856	
NC_049901.1	11992756	11995747	1	minus	uncharacterized protein LOC108996102	LOC108996102	108996102	protein-coding	XM_018971877.2	XP_018827422.1	667	
NC_049901.1	12009337	12013521	1	minus	protein starmaker isoform X1	LOC108996348	108996348	protein-coding	XM_018972197.2	XP_018827742.2	397	
NC_049901.1	12026411	12028509	1	plus	uncharacterized LOC108996204	LOC108996204	108996204	lncRNA	XR_004801295.1			
NC_049901.1	12029287	12030303	1	minus	uncharacterized protein LOC108996205	LOC108996205	108996205	protein-coding	XM_035682852.1	XP_035538745.1	197	
NC_049901.1	12036388	12038994	1	minus	trihelix transcription factor GT-2-like	LOC108996329	108996329	protein-coding	XM_018972167.2	XP_018827712.1	528	
NC_049901.1	12053661	12055374	1	plus	fibrillin protein 5 homolog	LOC108996079	108996079	protein-coding	XM_018971842.2	XP_018827387.1	264	
NC_049901.1	12058395	12061891	1	plus	receptor-like protein EIX2	LOC108996378	108996378	protein-coding	XM_018972248.2	XP_018827793.1	1023	
NC_049901.1	12062757	12068022	1	plus	50S ribosomal protein L15 isoform X1	LOC108996301	108996301	protein-coding	XM_018972120.2	XP_018827665.1	274	
NC_049901.1	12069216	12072553	1	plus	NAC domain-containing protein 82-like	LOC108996302	108996302	protein-coding	XM_035689202.1	XP_035545095.1	153	
NC_049901.1	12077318	12077425	1	plus	U6 spliceosomal RNA	LOC118344423	118344423	snRNA	XR_004798198.1			
NC_049901.1	12080262	12084702	1	plus	carbamoyl-phosphate synthase small chain, chloroplastic	LOC108996366	108996366	protein-coding	XM_018972232.2	XP_018827777.1	431	
NC_049901.1	12085086	12088326	1	minus	cation/H(+) antiporter 15-like	LOC108996239	108996239	protein-coding	XM_018972008.2	XP_018827553.1	814	
NC_049901.1	12091391	12094464	1	minus	actin-7	LOC108996275	108996275	protein-coding	XM_018972062.2	XP_018827607.1	377	
NC_049901.1	12103921	12105019	1	minus	uncharacterized LOC108996186	LOC108996186	108996186	lncRNA	XR_001996962.2			
